l_english:
 # Auto-generated missing localization keys
 # Generated by HOI4 Modding Tools

 # DECISION
 PRC_women_in_the_workforce_decision:0 "Prc Women In The Workforce Decision"
 PRC_thunder_god_program_mountain_desc:0 "[DESCRIPTION]"
 PRC_intensify_marine_training_desc:0 "[DESCRIPTION]"
 PRC_naval_exercises_decision_desc:0 "[DESCRIPTION]"
 PRC_proudly_serve_your_nation_desc:0 "[DESCRIPTION]"
 PRC_conduct_army_exercises_desc:0 "[DESCRIPTION]"
 PRC_conduct_air_exercises_desc:0 "[DESCRIPTION]"
 PRC_conduct_naval_exercises_desc:0 "[DESCRIPTION]"
 PRC_great_asian_war_desc:0 "[DESCRIPTION]"
 PRC_GAW_war_exhaustion_desc:0 "[DESCRIPTION]"
 PRC_wu_qi_operation_mission_desc:0 "[DESCRIPTION]"
 PRC_korean_war_joining_desc:0 "[DESCRIPTION]"
 PRC_take_taiwan_gaw_desc:0 "[DESCRIPTION]"
 PRC_take_burma_desc:0 "[DESCRIPTION]"
 PRC_operation_majestic_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_genko_desc:0 "[DESCRIPTION]"
 PRC_operation_changma_dec_desc:0 "[DESCRIPTION]"
 PRC_hindustan_offensive_dec_desc:0 "[DESCRIPTION]"
 PRC_hindustan_offensive_2_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_gangaridai_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_pallava_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_southern_fury_dec_desc:0 "[DESCRIPTION]"
 PRC_malaya_offensive_dec_desc:0 "[DESCRIPTION]"
 PRC_philippine_offensive_dec_desc:0 "[DESCRIPTION]"
 PRC_landing_in_the_philippines_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_samosir_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_baru_nah_dec_desc:0 "[DESCRIPTION]"
 PRC_landing_in_the_java_dec_desc:0 "[DESCRIPTION]"
 PRC_operation_coronet_dec_desc:0 "[DESCRIPTION]"
 PRC_starve_the_island_dec_desc:0 "[DESCRIPTION]"
 PRC_dissolve_japan_desc:0 "[DESCRIPTION]"
 PRC_fortify_taiwan_desc:0 "[DESCRIPTION]"
 PRC_put_the_nuclear_arsenal_on_full_operational_alert_desc:0 "[DESCRIPTION]"
 PRC_final_chance_thermonuclear_desc:0 "[DESCRIPTION]"
 PRC_authorize_pakistani_nuclear_weapons_use_desc:0 "[DESCRIPTION]"
 PRC_thermonuclear_purification_japan_desc:0 "[DESCRIPTION]"
 PRC_thermonuclear_purification_korea_desc:0 "[DESCRIPTION]"
 PRC_thermonuclear_purification_australia_desc:0 "[DESCRIPTION]"
 PRC_thermonuclear_purification_india_desc:0 "[DESCRIPTION]"
 PRC_nuke_tokyo_desc:0 "[DESCRIPTION]"
 PRC_nuke_nagoya_desc:0 "[DESCRIPTION]"
 PRC_nuke_osaka_desc:0 "[DESCRIPTION]"
 PRC_nuke_hiroshima_desc:0 "[DESCRIPTION]"
 PRC_nuke_kyoto_desc:0 "[DESCRIPTION]"
 PRC_nuke_sendai_desc:0 "[DESCRIPTION]"
 PRC_nuke_sapporo_desc:0 "[DESCRIPTION]"
 PRC_nuke_hochimin_city_desc:0 "[DESCRIPTION]"
 PRC_nuke_bangkok_desc:0 "[DESCRIPTION]"
 PRC_nuke_dehli_desc:0 "[DESCRIPTION]"
 PRC_nuke_chennai_desc:0 "[DESCRIPTION]"
 PRC_nuke_jakarta_desc:0 "[DESCRIPTION]"
 PRC_nuke_sydney_desc:0 "[DESCRIPTION]"
 PRC_nuke_seoul_desc:0 "[DESCRIPTION]"
 PRC_nuke_busan_desc:0 "[DESCRIPTION]"
 PRC_the_chinese_century_category_desc:0 "[DESCRIPTION]"
 PRC_glory_the_party_prop_desc:0 "[DESCRIPTION]"
 PRC_glory_the_paramount_leader_prop_desc:0 "[DESCRIPTION]"
 PRC_watch_your_social_credit_prop_desc:0 "[DESCRIPTION]"
 PRC_dare_to_dream_prop_desc:0 "[DESCRIPTION]"
 PRC_dare_to_work_prop_desc:0 "[DESCRIPTION]"
 PRC_dare_to_fight_prop_desc:0 "[DESCRIPTION]"
 PRC_improve_party_discipline_prop_desc:0 "[DESCRIPTION]"
 PRC_forwards_to_the_future_prop_desc:0 "[DESCRIPTION]"
 PRC_new_era_for_china_prop_2_desc:0 "[DESCRIPTION]"
 PRC_transfer_macau_to_chi_desc:0 "[DESCRIPTION]"
 PRC_transfer_hongkonk_to_chi_desc:0 "[DESCRIPTION]"
 PRC_establish_the_taiwan_self_defense_forces_desc:0 "[DESCRIPTION]"
 PRC_clean_up_kinmen_desc:0 "[DESCRIPTION]"
 PRC_clean_up_tainan_desc:0 "[DESCRIPTION]"
 PRC_clean_up_hualan_desc:0 "[DESCRIPTION]"
 PRC_clean_up_taichzhun_desc:0 "[DESCRIPTION]"
 PRC_clean_up_taibei_desc:0 "[DESCRIPTION]"
 PRC_build_korea_new_district_desc:0 "[DESCRIPTION]"
 PRC_build_russia_new_district_desc:0 "[DESCRIPTION]"
 PRC_build_qindao_new_district_desc:0 "[DESCRIPTION]"
 PRC_build_asia_new_district_desc:0 "[DESCRIPTION]"
 PRC_xxi_national_congress_desc:0 "[DESCRIPTION]"
 PRC_accelerate_automation_desc:0 "[DESCRIPTION]"
 PRC_asteroid_mining_programme_desc:0 "[DESCRIPTION]"
 PRC_new_moon_race_programme_desc:0 "[DESCRIPTION]"
 PRC_expand_satellite_launching_programme_desc:0 "[DESCRIPTION]"
 PRC_build_xi_jinpings_thought_center_in_moscow_desc:0 "[DESCRIPTION]"
 PRC_build_xi_jinpings_thought_center_in_petersburg_desc:0 "[DESCRIPTION]"
 PRC_build_xi_jinpings_thought_center_in_san_francisco_desc:0 "[DESCRIPTION]"
 PRC_build_xi_jinpings_thought_center_in_islamabad_desc:0 "[DESCRIPTION]"
 PRC_complete_pearl_river_megacity_cen_desc:0 "[DESCRIPTION]"
 PRC_beijing_tianjin_megacity_cen_desc:0 "[DESCRIPTION]"
 PRC_industrialize_the_countryside_cen_desc:0 "[DESCRIPTION]"
 PRC_beijing_shanghai_railway_cen_desc:0 "[DESCRIPTION]"
 PRC_kela_power_station_cen_desc:0 "[DESCRIPTION]"
 PRC_niger_uranium_cen_desc:0 "[DESCRIPTION]"
 PRC_venezuela_oil_cen_desc:0 "[DESCRIPTION]"
 PRC_enviromental_policy_category_desc:0 "[DESCRIPTION]"
 PRC_environmental_engineering_acceptance_mission_desc:0 "[DESCRIPTION]"
 PRC_roll_back_harmful_environmental_policies_desc:0 "[DESCRIPTION]"
 PRC_improve_the_environmental_friendliness_of_military_factories_desc:0 "[DESCRIPTION]"
 PRC_improve_the_environmental_friendliness_of_civilian_factories_desc:0 "[DESCRIPTION]"
 PRC_roll_back_harmful_environmental_policies_2_desc:0 "[DESCRIPTION]"
 PRC_improve_the_environmental_friendliness_of_military_factories_2_desc:0 "[DESCRIPTION]"
 PRC_improve_the_environmental_friendliness_of_civilian_factories_2_desc:0 "[DESCRIPTION]"
 PRC_yangtze_river_fishing_ban_law_desc:0 "[DESCRIPTION]"
 PRC_establish_green_great_wall_desc:0 "[DESCRIPTION]"
 PRC_Cancel_redline_for_farm_land_desc:0 "[DESCRIPTION]"
 PRC_Develop_reserve_resources_desc:0 "[DESCRIPTION]"
 PRC_turn_a_blind_eye_to_abuses_of_environmental_laws_desc:0 "[DESCRIPTION]"
 PRC_give_more_freedom_to_corporations_desc:0 "[DESCRIPTION]"
 PRC_xiongania_category_desc:0 "[DESCRIPTION]"
 PRC_xion_full_speed_ahead_desc:0 "[DESCRIPTION]"
 PRC_xion_moving_process_desc:0 "[DESCRIPTION]"
 PRC_bureaucracy_collapsing_mission_desc:0 "[DESCRIPTION]"
 PRC_agitation_for_relocation_to_the_new_capital_desc:0 "[DESCRIPTION]"
 PRC_give_free_apartments_to_young_families_desc:0 "[DESCRIPTION]"
 PRC_involve_young_specialists_in_the_new_capital_desc:0 "[DESCRIPTION]"
 PRC_accelerate_the_relocation_of_the_state_apparatus_desc:0 "[DESCRIPTION]"
 PRC_swamp_draining_near_xiongnan_desc:0 "[DESCRIPTION]"
 PRC_integration_of_nearby_settlements_into_xiongnan_desc:0 "[DESCRIPTION]"
 PRC_green_energy_development_in_xiongan_desc:0 "[DESCRIPTION]"
 PRC_xiongan_nuclear_power_plant_desc:0 "[DESCRIPTION]"
 PRC_xiongan_implement_6g_networks_desc:0 "[DESCRIPTION]"
 PRC_xiongan_experimental_artificial_intelligence_center_desc:0 "[DESCRIPTION]"
 PRC_loji_category_desc:0 "[DESCRIPTION]"
 PRC_project_the_long_march_phase_1_desc:0 "[DESCRIPTION]"
 PRC_project_the_long_march_phase_2_desc:0 "[DESCRIPTION]"
 PRC_project_the_long_march_phase_3_desc:0 "[DESCRIPTION]"
 PRC_expand_data_banks_of_the_long_march_desc:0 "[DESCRIPTION]"
 PRC_create_the_long_march_guard_desc:0 "[DESCRIPTION]"
 PRC_accelerate_connections_to_the_web_desc:0 "[DESCRIPTION]"
 PRC_loji_transformation_desc:0 "[DESCRIPTION]"
 PRC_loji_transformation_mao_desc:0 "[DESCRIPTION]"
 PRC_loji_transformation_popstar_desc:0 "[DESCRIPTION]"
 PRC_loji_transformation_military_desc:0 "[DESCRIPTION]"
 PRC_loji_reverse_transformation_desc:0 "[DESCRIPTION]"
 PRC_approach_the_singularity_desc:0 "[DESCRIPTION]"
 PRC_convene_everyone_desc:0 "[DESCRIPTION]"
 PRC_unite_everyone_desc:0 "[DESCRIPTION]"
 PRC_chinese_civil_war_cat_desc:0 "[DESCRIPTION]"
 PRC_reunify_china_desc:0 "[DESCRIPTION]"
 PRC_recruit_targeted_decision_desc:0 "[DESCRIPTION]"
 PRC_unite_manchuria_desc:0 "[DESCRIPTION]"
 PRC_unite_shaanxi_desc:0 "[DESCRIPTION]"
 PRC_unite_xibei_desc:0 "[DESCRIPTION]"
 PRC_unite_xinan_desc:0 "[DESCRIPTION]"
 PRC_unite_center_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_manchuria_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_prc_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_xinan_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_xibei_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_center_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_nanjing_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_tibet_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_xinjiang_desc:0 "[DESCRIPTION]"
 PRC_restore_order_in_north_desc:0 "[DESCRIPTION]"
 PRC_restore_order_in_west_desc:0 "[DESCRIPTION]"
 PRC_restore_order_in_south_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_a83_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_a81_desc:0 "[DESCRIPTION]"
 PRC_go_to_war_with_inm_desc:0 "[DESCRIPTION]"
 PRC_deal_with_inm_desc:0 "[DESCRIPTION]"
 FAL_raid_zibo_desc:0 "[DESCRIPTION]"
 FAL_raid_penglai_desc:0 "[DESCRIPTION]"
 FAL_raid_qingdao_desc:0 "[DESCRIPTION]"
 FAL_raid_jinan_desc:0 "[DESCRIPTION]"
 FAL_go_to_war_wirh_center_desc:0 "[DESCRIPTION]"
 PRC_china_of_a_new_era_cat_desc:0 "[DESCRIPTION]"
 PRC_unify_asia_imper_desc:0 "[DESCRIPTION]"
 PRC_establish_xibots_legion_desc:0 "[DESCRIPTION]"
 PRC_establish_social_credit_legion_desc:0 "[DESCRIPTION]"
 PRC_establish_uyghur_punishers_legion_desc:0 "[DESCRIPTION]"
 PRC_establish_taiwan_crushers_legion_desc:0 "[DESCRIPTION]"
 PRC_build_more_resorts_for_the_uyghurs_desc:0 "[DESCRIPTION]"
 PRC_create_uyghur_death_brigades_desc:0 "[DESCRIPTION]"
 PRC_military_operation_in_mongolia_desc:0 "[DESCRIPTION]"
 PRC_military_operation_in_afghanistan_desc:0 "[DESCRIPTION]"
 PRC_military_operation_in_myanmar_desc:0 "[DESCRIPTION]"
 PRC_military_operation_in_bhutan_and_nepal_desc:0 "[DESCRIPTION]"
 PRC_military_operation_in_pakistan_desc:0 "[DESCRIPTION]"
 PRC_watch_your_social_credit_imper_prop_desc:0 "[DESCRIPTION]"
 PRC_destroy_china_enemies_imper_prop_desc:0 "[DESCRIPTION]"
 PRC_glory_the_paramount_leader_imper_prop_desc:0 "[DESCRIPTION]"
 PRC_masses_mobilize_imper_prop_desc:0 "[DESCRIPTION]"
 PRC_new_era_for_china_imper_prop_desc:0 "[DESCRIPTION]"
 PRC_operation_genko_imper_desc:0 "[DESCRIPTION]"
 PRC_put_the_nuclear_arsenal_on_full_operational_alert_imper_desc:0 "[DESCRIPTION]"
 PRC_final_chance_thermonuclear_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_tokyo_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_nagoya_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_osaka_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_hiroshima_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_kyoto_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_sendai_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_sapporo_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_hochimin_city_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_bangkok_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_dehli_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_chennai_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_jakarta_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_sydney_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_seoul_imper_desc:0 "[DESCRIPTION]"
 PRC_nuke_busan_imper_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_category_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_add_left_side_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_add_right_side_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_strengthen_crackdowns_decision_desc:0 "[DESCRIPTION]"
 PRC_review_the_party_decision_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_mass_purge_of_corrupt_officials_decision_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_show_trial_for_deviant_elements_decision_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_MSS_is_system_guarantor_decision_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_grants_for_young_researchers_decision_desc:0 "[DESCRIPTION]"
 PRC_new_digital_leninists_bop_authority_to_scientists_decision_desc:0 "[DESCRIPTION]"
 PRC_new_nationalists_bop_category_desc:0 "[DESCRIPTION]"
 PRC_new_nationalists_bop_add_left_side_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_new_nationalists_bop_add_right_side_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_instill_legalist_values_desc:0 "[DESCRIPTION]"
 PRC_establish_dragon_radiance_expo_desc:0 "[DESCRIPTION]"
 PRC_campaign_to_promote_confucian_values_desc:0 "[DESCRIPTION]"
 PRC_create_internet_anti_hate_alliance_desc:0 "[DESCRIPTION]"
 PRC_expand_the_national_militia_desc:0 "[DESCRIPTION]"
 PRC_new_military_junta_bop_category_desc:0 "[DESCRIPTION]"
 PRC_new_military_junta_bop_add_left_side_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_new_military_junta_bop_add_right_side_debug_decision_desc:0 "[DESCRIPTION]"
 PRC_nationalist_propaganda_campaign_junta_desc:0 "[DESCRIPTION]"
 PRC_hold_patriotic_rally_desc:0 "[DESCRIPTION]"
 PRC_subvert_militarists_activity_desc:0 "[DESCRIPTION]"
 PRC_subvert_anti_militarists_activity_desc:0 "[DESCRIPTION]"
 PRC_promote_cpc_loyalist_general_desc:0 "[DESCRIPTION]"
 PRC_promote_independent_general_desc:0 "[DESCRIPTION]"
 PRC_BD_faction_system_desc:0 "[DESCRIPTION]"
 PRC_growing_gov_sus_mission_desc:0 "[DESCRIPTION]"
 PRC_use_the_internet_desc:0 "[DESCRIPTION]"
 PRC_protect_civilian_han_desc:0 "[DESCRIPTION]"
 PRC_entice_the_broken_desc:0 "[DESCRIPTION]"
 PRC_afraid_eyes_but_hands_desc:0 "[DESCRIPTION]"
 allowed_desc:0 "[DESCRIPTION]"
 visible_desc:0 "[DESCRIPTION]"
 PRC_siberian_war_cat_desc:0 "[DESCRIPTION]"
 PHI_unification_desc:0 "[DESCRIPTION]"
 PRC_science_project_mind_and_skills_desc:0 "[DESCRIPTION]"

 # IDEA
 PRC_traitors_in_the_party_idea_tt:0 "Prc Traitors In The Party Idea Tt"
 after_idea_expires:0 "After Idea Expires"
 PRC_the_spirit_of_resistance_prop:0 "Prc The Spirit Of Resistance Prop"
 unlock_army_spirit_tooltip:0 "Unlock Army Spirit Tooltip"
 PRC_impersonal_army_spirit:0 "Prc Impersonal Army Spirit"
 PRC_operation_majestic_idea:0 "Prc Operation Majestic Idea"
 PRC_operation_changma_idea:0 "Prc Operation Changma Idea"
 PRC_operation_gangaridai_idea:0 "Prc Operation Gangaridai Idea"
 PRC_operation_pallava_idea:0 "Prc Operation Pallava Idea"
 PRC_operation_southern_fury_idea:0 "Prc Operation Southern Fury Idea"
 PRC_operation_samosir_idea:0 "Prc Operation Samosir Idea"
 PRC_operation_baru_nah_idea:0 "Prc Operation Baru Nah Idea"
 PRC_philippine_offensive_idea:0 "Prc Philippine Offensive Idea"
 PRC_operation_coronet_idea:0 "Prc Operation Coronet Idea"
 PRC_spiritual_renaissance:0 "Prc Spiritual Renaissance"
 PRC_keepers_of_the_chinese_idea:0 "Prc Keepers Of The Chinese Idea"
 PRC_spiritual_purification:0 "Prc Spiritual Purification"

 # OTHER
 PRC_NS_BD_Long_party_name:0 "Prc Ns Bd Long Party Name"
 PRC_NS_BD_short_party_name:0 "Prc Ns Bd Short Party Name"
 PRC_third_republic_coming_accepted_tt:0 "Prc Third Republic Coming Accepted Tt"
 PRC_unlock_using_the_extremist_tt:0 "Prc Unlock Using The Extremist Tt"
 PRC_you_are_coward_tt:0 "Prc You Are Coward Tt"
 PRC_buckle_in_lmao_tt:0 "Prc Buckle In Lmao Tt"
 PRC_final_warning_tt:0 "Prc Final Warning Tt"
 PRC_now_manage_this_shit_tt:0 "Prc Now Manage This Shit Tt"
 PRC_BD_faction_system:0 "Prc Bd Faction System"
 PRC_Blood_Debt_Begin_Repay:0 "Prc Blood Debt Begin Repay"
 PRC_BD_you_lose_womp_womp_tt:0 "Prc Bd You Lose Womp Womp Tt"
 PRC_BD_recruit_boosted:0 "Prc Bd Recruit Boosted"
 PRC_BD_gov_dont_like:0 "Prc Bd Gov Dont Like"
 PRC_BD_Gov_boosted:0 "Prc Bd Gov Boosted"
 PRC_BD_less_chance_it_works:0 "Prc Bd Less Chance It Works"
 GFX_Crazy_Guy:0 "Gfx Crazy Guy"
 GFX_very_bad_news_BD:0 "Gfx Very Bad News Bd"
 china_BD.1.c:0 "[OPTION C]"
 china_BD.1.e:0 "[OPTION E]"
 china_BD.1.f:0 "[OPTION F]"
 china_BD.2.c:0 "[OPTION C]"
 china_BD.2.e:0 "[OPTION E]"
 china_BD.2.f:0 "[OPTION F]"
 PRC_Zhou_Mingfeng.c:0 "[OPTION C]"
 PRC_Zhou_Mingfeng.e:0 "[OPTION E]"
 PRC_Zhou_Mingfeng.f:0 "[OPTION F]"
 china_BD.3.c:0 "[OPTION C]"
 china_BD.3.e:0 "[OPTION E]"
 china_BD.3.f:0 "[OPTION F]"
 china_BD.4.c:0 "[OPTION C]"
 china_BD.4.e:0 "[OPTION E]"
 china_BD.4.f:0 "[OPTION F]"
 china_BD.5.c:0 "[OPTION C]"
 china_BD.5.e:0 "[OPTION E]"
 china_BD.5.f:0 "[OPTION F]"
 china_BD_news.1.c:0 "[OPTION C]"
 china_BD_news.1.e:0 "[OPTION E]"
 china_BD_news.1.f:0 "[OPTION F]"
 china_BD.6.c:0 "[OPTION C]"
 china_BD.6.e:0 "[OPTION E]"
 china_BD.6.f:0 "[OPTION F]"
 china_BD_news.2.c:0 "[OPTION C]"
 china_BD_news.2.e:0 "[OPTION E]"
 china_BD_news.2.f:0 "[OPTION F]"
 PRC_totalitarian_socialist_pla_long:0 "Prc Totalitarian Socialist Pla Long"
 PRC_totalitarian_socialist_pla_short:0 "Prc Totalitarian Socialist Pla Short"
 PRC_communist_li_zuocheng_long:0 "Prc Communist Li Zuocheng Long"
 PRC_communist_li_zuocheng_short:0 "Prc Communist Li Zuocheng Short"
 PRC_nat_totalitarian_socialist_long:0 "Prc Nat Totalitarian Socialist Long"
 PRC_nat_totalitarian_socialist_short:0 "Prc Nat Totalitarian Socialist Short"
 PRC_authoritarian_democrat_new_chinese_revolution_long:0 "Prc Authoritarian Democrat New Chinese Revolution Long"
 PRC_authoritarian_democrat_new_chinese_revolution_short:0 "Prc Authoritarian Democrat New Chinese Revolution Short"
 PRC_libertarian_socialist_new_chinese_revolution_long:0 "Prc Libertarian Socialist New Chinese Revolution Long"
 PRC_libertarian_socialist_new_chinese_revolution_short:0 "Prc Libertarian Socialist New Chinese Revolution Short"
 PRC_market_liberal_new_chinese_revolution_long:0 "Prc Market Liberal New Chinese Revolution Long"
 PRC_market_liberal_new_chinese_revolution_short:0 "Prc Market Liberal New Chinese Revolution Short"
 PRC_conservative_new_chinese_revolution_long:0 "Prc Conservative New Chinese Revolution Long"
 PRC_conservative_new_chinese_revolution_short:0 "Prc Conservative New Chinese Revolution Short"
 PRC_authoritarian_democrat_empire_long:0 "Prc Authoritarian Democrat Empire Long"
 PRC_authoritarian_democrat_empire_short:0 "Prc Authoritarian Democrat Empire Short"
 PRC_huge_machine_of_the_china:0 "Prc Huge Machine Of The China"
 PRC_conduct_ultra_war_to_enemies:0 "Prc Conduct Ultra War To Enemies"
 PRC_nationalist_military_administration_fascist_long:0 "Prc Nationalist Military Administration Fascist Long"
 PRC_nationalist_military_administration_fascist:0 "Prc Nationalist Military Administration Fascist"
 PRC_He_Weidong:0 "Prc He Weidong"
 PRC_nationalist_revolutionary_totalitarian_socialist_long:0 "Prc Nationalist Revolutionary Totalitarian Socialist Long"
 PRC_nationalist_revolutionary_totalitarian_socialist:0 "Prc Nationalist Revolutionary Totalitarian Socialist"
 PRC_nationalist_propaganda_campaign:0 "Prc Nationalist Propaganda Campaign"
 tooltip_white_line:0 "Tooltip White Line"
 PRC_the_red_dragon_cat:0 "Prc The Red Dragon Cat"
 PRC_never_despair_prop:0 "Prc Never Despair Prop"
 PRC_destroy_china_enemies_prop:0 "Prc Destroy China Enemies Prop"
 PRC_glory_the_party_nat_prop:0 "Prc Glory The Party Nat Prop"
 PRC_curtail_party_corruption:0 "Prc Curtail Party Corruption"
 PRC_promote_independent_general:0 "Prc Promote Independent General"
 PRC_promote_the_pla_cadres:0 "Prc Promote The Pla Cadres"
 PRC_dare_to_fight_nat_prop:0 "Prc Dare To Fight Nat Prop"
 PRC_party_controlled_by_the_pla_tt:0 "Prc Party Controlled By The Pla Tt"
 PRC_the_hero_state_tt:0 "Prc The Hero State Tt"
 PRC_glory_to_the_great_pla_commanders_prop:0 "Prc Glory To The Great Pla Commanders Prop"
 PRC_100_years_of_great_victories_prop:0 "Prc 100 Years Of Great Victories Prop"
 PRC_we_build_for_china_prop:0 "Prc We Build For China Prop"
 PRC_recreate_tibetan_production_and_construction_corps:0 "Prc Recreate Tibetan Production And Construction Corps"
 PRC_recreate_inner_mongolian_production_and_construction_corps:0 "Prc Recreate Inner Mongolian Production And Construction Corps"
 PRC_recreate_heilongjiang_production_and_construction_corps:0 "Prc Recreate Heilongjiang Production And Construction Corps"
 PRC_recreate_yunnan_production_and_construction_corps:0 "Prc Recreate Yunnan Production And Construction Corps"
 available_chief_of_army:0 "Available Chief Of Army"
 PRC_li_zuocheng_army_chief:0 "Prc Li Zuocheng Army Chief"
 PRC_promote_cpc_loyalist_general:0 "Prc Promote Cpc Loyalist General"
 PRC_hero_chairman_prop:0 "Prc Hero Chairman Prop"
 PRC_officially_rehabilitate_lin_biao:0 "Prc Officially Rehabilitate Lin Biao"
 PRC_li_zuocheng_thought_tt:0 "Prc Li Zuocheng Thought Tt"
 PRC_defend_of_maos_homeland_nat_prop:0 "Prc Defend Of Maos Homeland Nat Prop"
 PRC_project_the_eternal_capital_cat:0 "Prc Project The Eternal Capital Cat"
 PRC_project_the_eternal_capital_tt:0 "Prc Project The Eternal Capital Tt"
 set_var_to_100_tt:0 "Set Var To 100 Tt"
 PRC_hail_to_the_supreme_leader_prop:0 "Prc Hail To The Supreme Leader Prop"
 PRC_li_zuochengs_cult_of_personality:0 "Prc Li Zuochengs Cult Of Personality"
 PRC_redefine_the_will_of_the_party_1_tooltip:0 "Prc Redefine The Will Of The Party 1 Tooltip"
 PRC_redefine_the_will_of_the_party_2_tooltip:0 "Prc Redefine The Will Of The Party 2 Tooltip"
 PRC_for_policy_tree_opened_tt:0 "Prc For Policy Tree Opened Tt"
 PRC_military_tree_opened_tt:0 "Prc Military Tree Opened Tt"
 PRC_purge_the_liberal_reformers_tt:0 "Prc Purge The Liberal Reformers Tt"
 PRC_seek_evidence_against_liberals:0 "Prc Seek Evidence Against Liberals"
 PRC_prepare_the_mss:0 "Prc Prepare The Mss"
 PRC_strike_the_lair:0 "Prc Strike The Lair"
 PRC_purge_the_communist_hardliners_tt:0 "Prc Purge The Communist Hardliners Tt"
 PRC_condemn_the_hardliners:0 "Prc Condemn The Hardliners"
 PRC_intensify_the_party_struggle:0 "Prc Intensify The Party Struggle"
 PRC_end_the_tuanpai_faction:0 "Prc End The Tuanpai Faction"
 PRC_the_organic_state_tt:0 "Prc The Organic State Tt"
 PRC_finish_off_the_false_maoists:0 "Prc Finish Off The False Maoists"
 PRC_track_down_wang_yang:0 "Prc Track Down Wang Yang"
 PRC_lobby_for_the_nationalists:0 "Prc Lobby For The Nationalists"
 PRC_hold_patriotic_rally:0 "Prc Hold Patriotic Rally"
 change_mobilization_law_tooltip:0 "Change Mobilization Law Tooltip"
 PRC_militarized_society:0 "Prc Militarized Society"
 PRC_youth_military_brigades_tt:0 "Prc Youth Military Brigades Tt"
 PRC_remember_ma_guiyings_willpower_prop:0 "Prc Remember Ma Guiyings Willpower Prop"
 PRC_the_wave_of_patriotism_1_tooltip:0 "Prc The Wave Of Patriotism 1 Tooltip"
 PRC_follow_lei_feng_example_nat_prop:0 "Prc Follow Lei Feng Example Nat Prop"
 PRC_the_wave_of_patriotism_2_tooltip:0 "Prc The Wave Of Patriotism 2 Tooltip"
 PRC_struggle_for_justice_like_lin_zexu_prop:0 "Prc Struggle For Justice Like Lin Zexu Prop"
 PRC_the_dawn_of_han_nationalism_cat:0 "Prc The Dawn Of Han Nationalism Cat"
 appoint_head_minister_tooltip:0 "Appoint Head Minister Tooltip"
 PRC_chen_quanguo_hog:0 "Prc Chen Quanguo Hog"
 appoint_foreign_minister_tooltip:0 "Appoint Foreign Minister Tooltip"
 PRC_qing_gang_for:0 "Prc Qing Gang For"
 appoint_economic_minister_tooltip:0 "Appoint Economic Minister Tooltip"
 PRC_han_wenxiu_eco:0 "Prc Han Wenxiu Eco"
 appoint_interior_minister_tooltip:0 "Appoint Interior Minister Tooltip"
 PRC_liu_jinguo_sec:0 "Prc Liu Jinguo Sec"
 appoint_int_minister_tooltip:0 "Appoint Int Minister Tooltip"
 PRC_yuan_peng_int:0 "Prc Yuan Peng Int"
 appoint_theorist_minister_tooltip:0 "Appoint Theorist Minister Tooltip"
